yr,r,pg,units,value
2006,nh,npish,billions of us dollars (USD),2.078
2006,nh,npi,billions of us dollars (USD),5.594
2006,nh,nps,billions of us dollars (USD),3.516
2006,nj,pce,billions of us dollars (USD),339.1012
2006,nj,gds,billions of us dollars (USD),110.8579
2006,nj,dur,billions of us dollars (USD),41.0194
2006,nj,mvp,billions of us dollars (USD),11.5733
2006,nj,hdr,billions of us dollars (USD),10.8702
2006,nj,rec,billions of us dollars (USD),11.35
2006,nj,odg,billions of us dollars (USD),7.2259
2006,nj,ndr,billions of us dollars (USD),69.8385
2006,nj,foo,billions of us dollars (USD),23.5867
2006,nj,clo,billions of us dollars (USD),12.3522
2006,nj,enr,billions of us dollars (USD),8.2153
2006,nj,ong,billions of us dollars (USD),25.6843
2006,nj,ser,billions of us dollars (USD),228.2434
2006,nj,hce,billions of us dollars (USD),212.6662
2006,nj,utl,billions of us dollars (USD),67.4293
2006,nj,hea,billions of us dollars (USD),43.6739
2006,nj,trn,billions of us dollars (USD),13.9279
2006,nj,rsr,billions of us dollars (USD),13.4175
2006,nj,htl,billions of us dollars (USD),16.3364
2006,nj,fsr,billions of us dollars (USD),24.0888
2006,nj,osr,billions of us dollars (USD),33.7924
2006,nj,npish,billions of us dollars (USD),15.5772
2006,nj,npi,billions of us dollars (USD),46.0021
2006,nj,nps,billions of us dollars (USD),30.4249
2006,nm,pce,billions of us dollars (USD),51.8391
2006,nm,gds,billions of us dollars (USD),19.4867
2006,nm,dur,billions of us dollars (USD),7.0077
2006,nm,mvp,billions of us dollars (USD),2.6389
2006,nm,hdr,billions of us dollars (USD),1.5793
2006,nm,rec,billions of us dollars (USD),1.6588
2006,nm,odg,billions of us dollars (USD),1.1308
2006,nm,ndr,billions of us dollars (USD),12.4789
2006,nm,foo,billions of us dollars (USD),4.3435
2006,nm,clo,billions of us dollars (USD),1.5268
2006,nm,enr,billions of us dollars (USD),2.7302
2006,nm,ong,billions of us dollars (USD),3.8784
2006,nm,ser,billions of us dollars (USD),32.3525
2006,nm,hce,billions of us dollars (USD),30.8194
2006,nm,utl,billions of us dollars (USD),8.8097
2006,nm,hea,billions of us dollars (USD),7.6442
2006,nm,trn,billions of us dollars (USD),1.5984
2006,nm,rsr,billions of us dollars (USD),2.05
2006,nm,htl,billions of us dollars (USD),3.6792
2006,nm,fsr,billions of us dollars (USD),3.4323
2006,nm,osr,billions of us dollars (USD),3.6057
2006,nm,npish,billions of us dollars (USD),1.533
2006,nm,npi,billions of us dollars (USD),4.86
2006,nm,nps,billions of us dollars (USD),3.327
2006,ny,pce,billions of us dollars (USD),673.6975
2006,ny,gds,billions of us dollars (USD),204.8053
2006,ny,dur,billions of us dollars (USD),60.6259
2006,ny,mvp,billions of us dollars (USD),17.5838
2006,ny,hdr,billions of us dollars (USD),16.7768
2006,ny,rec,billions of us dollars (USD),16.5623
2006,ny,odg,billions of us dollars (USD),9.703
2006,ny,ndr,billions of us dollars (USD),144.1794
2006,ny,foo,billions of us dollars (USD),40.5143
2006,ny,clo,billions of us dollars (USD),29.0754
2006,ny,enr,billions of us dollars (USD),14.1412
2006,ny,ong,billions of us dollars (USD),60.4485
2006,ny,ser,billions of us dollars (USD),468.8922
2006,ny,hce,billions of us dollars (USD),447.0679
2006,ny,utl,billions of us dollars (USD),122.9949
2006,ny,hea,billions of us dollars (USD),104.9764
2006,ny,trn,billions of us dollars (USD),28.7735
2006,ny,rsr,billions of us dollars (USD),25.851
2006,ny,htl,billions of us dollars (USD),39.1908
2006,ny,fsr,billions of us dollars (USD),52.6441
2006,ny,osr,billions of us dollars (USD),72.6372
2006,ny,npish,billions of us dollars (USD),21.8244
2006,ny,npi,billions of us dollars (USD),79.3031
2006,ny,nps,billions of us dollars (USD),57.4788
2006,nc,pce,billions of us dollars (USD),234.1521
2006,nc,gds,billions of us dollars (USD),93.2523
2006,nc,dur,billions of us dollars (USD),33.2803
2006,nc,mvp,billions of us dollars (USD),12.4256
2006,nc,hdr,billions of us dollars (USD),8.62
2006,nc,rec,billions of us dollars (USD),8.3767
2006,nc,odg,billions of us dollars (USD),3.8579
2006,nc,ndr,billions of us dollars (USD),59.9721
2006,nc,foo,billions of us dollars (USD),19.8208
2006,nc,clo,billions of us dollars (USD),8.5909
2006,nc,enr,billions of us dollars (USD),10.3102
2006,nc,ong,billions of us dollars (USD),21.2502
2006,nc,ser,billions of us dollars (USD),140.8998
2006,nc,hce,billions of us dollars (USD),140.1807
2006,nc,utl,billions of us dollars (USD),38.974
2006,nc,hea,billions of us dollars (USD),38.7104
2006,nc,trn,billions of us dollars (USD),5.1461
2006,nc,rsr,billions of us dollars (USD),7.9103
2006,nc,htl,billions of us dollars (USD),15.6183
2006,nc,fsr,billions of us dollars (USD),16.5322
2006,nc,osr,billions of us dollars (USD),17.2893
2006,nc,npish,billions of us dollars (USD),0.7191
2006,nc,npi,billions of us dollars (USD),17.543
2006,nc,nps,billions of us dollars (USD),16.8239
2006,nd,pce,billions of us dollars (USD),19.7656
2006,nd,gds,billions of us dollars (USD),8.1423
2006,nd,dur,billions of us dollars (USD),2.9397
2006,nd,mvp,billions of us dollars (USD),0.9713
2006,nd,hdr,billions of us dollars (USD),0.6397
2006,nd,rec,billions of us dollars (USD),0.9351
2006,nd,odg,billions of us dollars (USD),0.3937
2006,nd,ndr,billions of us dollars (USD),5.2025
2006,nd,foo,billions of us dollars (USD),1.5132
2006,nd,clo,billions of us dollars (USD),0.659
2006,nd,enr,billions of us dollars (USD),1.3602
2006,nd,ong,billions of us dollars (USD),1.6701
2006,nd,ser,billions of us dollars (USD),11.6233
2006,nd,hce,billions of us dollars (USD),10.9733
2006,nd,utl,billions of us dollars (USD),2.5518
2006,nd,hea,billions of us dollars (USD),3.2473
2006,nd,trn,billions of us dollars (USD),0.488
2006,nd,rsr,billions of us dollars (USD),0.6932
2006,nd,htl,billions of us dollars (USD),1.1249
2006,nd,fsr,billions of us dollars (USD),1.5293
2006,nd,osr,billions of us dollars (USD),1.3388
2006,nd,npish,billions of us dollars (USD),0.65
2006,nd,npi,billions of us dollars (USD),1.788
2006,nd,nps,billions of us dollars (USD),1.138
2006,oh,pce,billions of us dollars (USD),336.6915
2006,oh,gds,billions of us dollars (USD),112.9467
2006,oh,dur,billions of us dollars (USD),39.1714
2006,oh,mvp,billions of us dollars (USD),13.7077
2006,oh,hdr,billions of us dollars (USD),9.1853
2006,oh,rec,billions of us dollars (USD),10.7046
2006,oh,odg,billions of us dollars (USD),5.5738
2006,oh,ndr,billions of us dollars (USD),73.7753
2006,oh,foo,billions of us dollars (USD),24.6106
2006,oh,clo,billions of us dollars (USD),10.4233
2006,oh,enr,billions of us dollars (USD),11.0596
2006,oh,ong,billions of us dollars (USD),27.6818
2006,oh,ser,billions of us dollars (USD),223.7448
2006,oh,hce,billions of us dollars (USD),210.0626
2006,oh,utl,billions of us dollars (USD),56.4405
2006,oh,hea,billions of us dollars (USD),57.7034
2006,oh,trn,billions of us dollars (USD),11.4983
2006,oh,rsr,billions of us dollars (USD),14.2162
2006,oh,htl,billions of us dollars (USD),19.2373
2006,oh,fsr,billions of us dollars (USD),24.6179
2006,oh,osr,billions of us dollars (USD),26.349
2006,oh,npish,billions of us dollars (USD),13.6822
2006,oh,npi,billions of us dollars (USD),40.3691
2006,oh,nps,billions of us dollars (USD),26.6869
2006,ok,pce,billions of us dollars (USD),89.7058
2006,ok,gds,billions of us dollars (USD),35.0626
2006,ok,dur,billions of us dollars (USD),12.7742
2006,ok,mvp,billions of us dollars (USD),5.2662
2006,ok,hdr,billions of us dollars (USD),2.8632
2006,ok,rec,billions of us dollars (USD),3.1775
2006,ok,odg,billions of us dollars (USD),1.4673
2006,ok,ndr,billions of us dollars (USD),22.2884
2006,ok,foo,billions of us dollars (USD),6.465
2006,ok,clo,billions of us dollars (USD),3.303
2006,ok,enr,billions of us dollars (USD),4.6106
2006,ok,ong,billions of us dollars (USD),7.9099
2006,ok,ser,billions of us dollars (USD),54.6432
2006,ok,hce,billions of us dollars (USD),53.1711
2006,ok,utl,billions of us dollars (USD),14.9345
2006,ok,hea,billions of us dollars (USD),15.3576
2006,ok,trn,billions of us dollars (USD),2.1015
2006,ok,rsr,billions of us dollars (USD),3.2661
2006,ok,htl,billions of us dollars (USD),5.3648
2006,ok,fsr,billions of us dollars (USD),5.5712
2006,ok,osr,billions of us dollars (USD),6.5754
2006,ok,npish,billions of us dollars (USD),1.472
2006,ok,npi,billions of us dollars (USD),8.461
2006,ok,nps,billions of us dollars (USD),6.989
2006,or,pce,billions of us dollars (USD),114.1549
2006,or,gds,billions of us dollars (USD),41.062
2006,or,dur,billions of us dollars (USD),15.1272
2006,or,mvp,billions of us dollars (USD),4.8247
2006,or,hdr,billions of us dollars (USD),3.8898
2006,or,rec,billions of us dollars (USD),4.7722
2006,or,odg,billions of us dollars (USD),1.6405
2006,or,ndr,billions of us dollars (USD),25.9348
2006,or,foo,billions of us dollars (USD),10.4178
2006,or,clo,billions of us dollars (USD),3.8034
2006,or,enr,billions of us dollars (USD),3.7957
2006,or,ong,billions of us dollars (USD),7.918
2006,or,ser,billions of us dollars (USD),73.0928
2006,or,hce,billions of us dollars (USD),70.3608
2006,or,utl,billions of us dollars (USD),23.1045
2006,or,hea,billions of us dollars (USD),16.3623
2006,or,trn,billions of us dollars (USD),3.9454
2006,or,rsr,billions of us dollars (USD),4.8139
2006,or,htl,billions of us dollars (USD),7.3201
2006,or,fsr,billions of us dollars (USD),7.1106
2006,or,osr,billions of us dollars (USD),7.704
2006,or,npish,billions of us dollars (USD),2.732
2006,or,npi,billions of us dollars (USD),10.593
2006,or,nps,billions of us dollars (USD),7.861
2006,pa,pce,billions of us dollars (USD),403.3571
2006,pa,gds,billions of us dollars (USD),132.1929
2006,pa,dur,billions of us dollars (USD),44.5014
2006,pa,mvp,billions of us dollars (USD),15.682
2006,pa,hdr,billions of us dollars (USD),10.6822
2006,pa,rec,billions of us dollars (USD),12.286
2006,pa,odg,billions of us dollars (USD),5.8512
2006,pa,ndr,billions of us dollars (USD),87.6915
2006,pa,foo,billions of us dollars (USD),29.4057
2006,pa,clo,billions of us dollars (USD),12.6308
2006,pa,enr,billions of us dollars (USD),13.6371
2006,pa,ong,billions of us dollars (USD),32.018
2006,pa,ser,billions of us dollars (USD),271.1642
2006,pa,hce,billions of us dollars (USD),254.736
2006,pa,utl,billions of us dollars (USD),62.4893
2006,pa,hea,billions of us dollars (USD),65.6772
2006,pa,trn,billions of us dollars (USD),13.5934
2006,pa,rsr,billions of us dollars (USD),17.3952
2006,pa,htl,billions of us dollars (USD),20.8179
2006,pa,fsr,billions of us dollars (USD),36.6728
2006,pa,osr,billions of us dollars (USD),38.0902
2006,pa,npish,billions of us dollars (USD),16.4282
2006,pa,npi,billions of us dollars (USD),48.5861
2006,pa,nps,billions of us dollars (USD),32.1579
2006,ri,pce,billions of us dollars (USD),34.9619
2006,ri,gds,billions of us dollars (USD),10.8759
2006,ri,dur,billions of us dollars (USD),3.3686
2006,ri,mvp,billions of us dollars (USD),1.1554
2006,ri,hdr,billions of us dollars (USD),0.8097
2006,ri,rec,billions of us dollars (USD),0.9164
2006,ri,odg,billions of us dollars (USD),0.4871
2006,ri,ndr,billions of us dollars (USD),7.5072
2006,ri,foo,billions of us dollars (USD),2.5356
2006,ri,clo,billions of us dollars (USD),1.0841
2006,ri,enr,billions of us dollars (USD),1.0277
2006,ri,ong,billions of us dollars (USD),2.8599
2006,ri,ser,billions of us dollars (USD),24.0861
2006,ri,hce,billions of us dollars (USD),22.564
2006,ri,utl,billions of us dollars (USD),6.8284
2006,ri,hea,billions of us dollars (USD),5.7054
2006,ri,trn,billions of us dollars (USD),0.95
2006,ri,rsr,billions of us dollars (USD),1.2686
2006,ri,htl,billions of us dollars (USD),2.2925
2006,ri,fsr,billions of us dollars (USD),2.3602
2006,ri,osr,billions of us dollars (USD),3.1589
2006,ri,npish,billions of us dollars (USD),1.522
2006,ri,npi,billions of us dollars (USD),4.193
2006,ri,nps,billions of us dollars (USD),2.671
2006,sc,pce,billions of us dollars (USD),114.1398
2006,sc,gds,billions of us dollars (USD),45.7898
2006,sc,dur,billions of us dollars (USD),15.0663
2006,sc,mvp,billions of us dollars (USD),5.552
2006,sc,hdr,billions of us dollars (USD),3.8477
2006,sc,rec,billions of us dollars (USD),3.6789
2006,sc,odg,billions of us dollars (USD),1.9876
2006,sc,ndr,billions of us dollars (USD),30.7236
2006,sc,foo,billions of us dollars (USD),10.0979
2006,sc,clo,billions of us dollars (USD),4.5755
2006,sc,enr,billions of us dollars (USD),6.0421
2006,sc,ong,billions of us dollars (USD),10.0081
2006,sc,ser,billions of us dollars (USD),68.35
2006,sc,hce,billions of us dollars (USD),66.4359
2006,sc,utl,billions of us dollars (USD),18.1329
2006,sc,hea,billions of us dollars (USD),18.0823
2006,sc,trn,billions of us dollars (USD),2.5348
2006,sc,rsr,billions of us dollars (USD),3.9018
2006,sc,htl,billions of us dollars (USD),8.3828
2006,sc,fsr,billions of us dollars (USD),6.6804
2006,sc,osr,billions of us dollars (USD),8.7211
2006,sc,npish,billions of us dollars (USD),1.9141
2006,sc,npi,billions of us dollars (USD),11.656
2006,sc,nps,billions of us dollars (USD),9.742
2006,sd,pce,billions of us dollars (USD),22.9288
2006,sd,gds,billions of us dollars (USD),8.5796
2006,sd,dur,billions of us dollars (USD),3.1157
2006,sd,mvp,billions of us dollars (USD),1.2132
2006,sd,hdr,billions of us dollars (USD),0.6567
2006,sd,rec,billions of us dollars (USD),0.7858
2006,sd,odg,billions of us dollars (USD),0.46
2006,sd,ndr,billions of us dollars (USD),5.4639
2006,sd,foo,billions of us dollars (USD),1.7569
2006,sd,clo,billions of us dollars (USD),0.6535
2006,sd,enr,billions of us dollars (USD),1.4082
2006,sd,ong,billions of us dollars (USD),1.6453
2006,sd,ser,billions of us dollars (USD),14.3492
2006,sd,hce,billions of us dollars (USD),13.6622
2006,sd,utl,billions of us dollars (USD),3.2703
2006,sd,hea,billions of us dollars (USD),4.1199
2006,sd,trn,billions of us dollars (USD),0.5592
2006,sd,rsr,billions of us dollars (USD),0.7998
2006,sd,htl,billions of us dollars (USD),1.4944
2006,sd,fsr,billions of us dollars (USD),1.8565
2006,sd,osr,billions of us dollars (USD),1.5621
2006,sd,npish,billions of us dollars (USD),0.687
2006,sd,npi,billions of us dollars (USD),2.132
2006,sd,nps,billions of us dollars (USD),1.445
2006,tn,pce,billions of us dollars (USD),165.0949
2006,tn,gds,billions of us dollars (USD),63.3851
2006,tn,dur,billions of us dollars (USD),22.1496
2006,tn,mvp,billions of us dollars (USD),8.3526
2006,tn,hdr,billions of us dollars (USD),5.2267
2006,tn,rec,billions of us dollars (USD),6.0967
2006,tn,odg,billions of us dollars (USD),2.4735
2006,tn,ndr,billions of us dollars (USD),41.2355
2006,tn,foo,billions of us dollars (USD),12.9963
2006,tn,clo,billions of us dollars (USD),5.9442
2006,tn,enr,billions of us dollars (USD),6.3828
2006,tn,ong,billions of us dollars (USD),15.9122
2006,tn,ser,billions of us dollars (USD),101.7098
2006,tn,hce,billions of us dollars (USD),99.4267
2006,tn,utl,billions of us dollars (USD),28.4543
2006,tn,hea,billions of us dollars (USD),28.3967
2006,tn,trn,billions of us dollars (USD),3.6097
2006,tn,rsr,billions of us dollars (USD),5.6449
2006,tn,htl,billions of us dollars (USD),10.7199
2006,tn,fsr,billions of us dollars (USD),11.0852
2006,tn,osr,billions of us dollars (USD),11.5161
2006,tn,npish,billions of us dollars (USD),2.2831
2006,tn,npi,billions of us dollars (USD),14.106
2006,tn,nps,billions of us dollars (USD),11.823
2006,tx,pce,billions of us dollars (USD),658.0965
2006,tx,gds,billions of us dollars (USD),245.9242
2006,tx,dur,billions of us dollars (USD),90.6802
2006,tx,mvp,billions of us dollars (USD),36.9145
2006,tx,hdr,billions of us dollars (USD),19.951
2006,tx,rec,billions of us dollars (USD),22.496
2006,tx,odg,billions of us dollars (USD),11.3186
2006,tx,ndr,billions of us dollars (USD),155.244
2006,tx,foo,billions of us dollars (USD),51.3266
2006,tx,clo,billions of us dollars (USD),25.8024
2006,tx,enr,billions of us dollars (USD),25.1194
2006,tx,ong,billions of us dollars (USD),52.9957
2006,tx,ser,billions of us dollars (USD),412.1723
2006,tx,hce,billions of us dollars (USD),399.101
2006,tx,utl,billions of us dollars (USD),117.1405
2006,tx,hea,billions of us dollars (USD),94.9058
2006,tx,trn,billions of us dollars (USD),18.5121
2006,tx,rsr,billions of us dollars (USD),24.7488
2006,tx,htl,billions of us dollars (USD),42.6215
2006,tx,fsr,billions of us dollars (USD),48.5091
2006,tx,osr,billions of us dollars (USD),52.6632
2006,tx,npish,billions of us dollars (USD),13.0713
2006,tx,npi,billions of us dollars (USD),58.7091
2006,tx,nps,billions of us dollars (USD),45.6378
2006,ut,pce,billions of us dollars (USD),68.8777
2006,ut,gds,billions of us dollars (USD),26.5768
2006,ut,dur,billions of us dollars (USD),10.2915
2006,ut,mvp,billions of us dollars (USD),3.3186
2006,ut,hdr,billions of us dollars (USD),2.6241
2006,ut,rec,billions of us dollars (USD),3.1257
2006,ut,odg,billions of us dollars (USD),1.2231
2006,ut,ndr,billions of us dollars (USD),16.2853
2006,ut,foo,billions of us dollars (USD),5.5989
2006,ut,clo,billions of us dollars (USD),2.4111
2006,ut,enr,billions of us dollars (USD),2.8167
2006,ut,ong,billions of us dollars (USD),5.4585
2006,ut,ser,billions of us dollars (USD),42.3009
2006,ut,hce,billions of us dollars (USD),40.8509
2006,ut,utl,billions of us dollars (USD),13.1583
2006,ut,hea,billions of us dollars (USD),8.8743
2006,ut,trn,billions of us dollars (USD),2.2456
2006,ut,rsr,billions of us dollars (USD),2.9163
2006,ut,htl,billions of us dollars (USD),3.9504
2006,ut,fsr,billions of us dollars (USD),5.0336
2006,ut,osr,billions of us dollars (USD),4.6724
2006,ut,npish,billions of us dollars (USD),1.45
2006,ut,npi,billions of us dollars (USD),5.716
2006,ut,nps,billions of us dollars (USD),4.266
2006,vt,pce,billions of us dollars (USD),21.3919
